timestamp,rawTimesamp,distance,lat,lon,alt,speed,acc,dir,connected,rsrp,rsrq,sinr,cqi,ss,ta,ci,id,payload,throughput,rtt,measurement,date,hour,week,year,dayofweek,dayofmonth,month,day_time,rush_hour,tavg,tmin,tmax,prcp,wdir,wspd,pres,tsun,campus,highway,suburban,urban,throughput_mean,throughput_std,throughput_var,Barop,Brünninghausen,Eichlinghofen,Groß-Barop,Hombruch,KGV Ruhrwaldstraße,Kirchhörde,Klinikviertel,Kruckel,Löttringhausen,Lücklemberg,Mitte,Persebeck,Renninghausen,Salingen,Syburg,Wellinghofen,Wichlinghofen,24,25,26,33,35,48,49,66,67,68,85,86,93,94,95,96,128,155,165,166,167,195,199,202,213,215,219,222,223,224,249,270,271,272,274,281,324,326,331,335,354,358,370,372,374,375,376,377,414,415,416,432,433,434,441,443,449,470,486,487,488,495,496
10.33,2018-12-10 10:08:57,99.42,51.49055343,7.4139657,157.63,11.83,0.0,79.35,1,-85,-5,22,10,50,7,26385408,0,0.1,6.83763,41,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21.87,2018-12-10 10:09:09,237.43,51.49071491,7.41600202,152.41,10.76,-0.52,89.45,1,-84,-6,11,13,52,4,29391105,1,2.0,9.71463,58,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,6.83763,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32.46,2018-12-10 10:09:19,325.26,51.49066763,7.41717576,154.64,6.19,-0.62,27.05,1,-82,-6,21,15,54,4,29391105,2,2.0,7.30594,57,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,8.27613,2.0343462094736973,4.138564499999998,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.4,2018-12-10 10:09:33,448.27,51.4918387,7.41680351,155.87,9.77,-0.98,342.45,1,-94,-9,9,9,45,4,29391105,3,3.0,3.94997,163,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,7.952733333333334,1.5437093191508997,2.3830384620333334,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.95,2018-12-10 10:09:42,540.48,51.49253066,7.41622166,154.41,12.33,0.01,336.68,1,-90,-6,16,9,45,4,29391105,4,5.0,8.54884,59,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,6.9520425,2.365210536863826,5.594220883691668,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65.93,2018-12-10 10:09:53,673.04,51.49371518,7.415770699999999,152.68,11.88,0.09,347.54,1,-101,-10,13,15,40,4,29391105,5,8.0,11.2994,51,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,7.271402,2.1692436732580327,4.705618113970002,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73.86,2018-12-10 10:10:01,749.79,51.4943804,7.41552672,153.19,3.58,-2.21,347.67,1,-91,-11,8,8,48,4,29391105,6,3.0,6.779660000000002,75,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,7.942735000000001,2.5433486730116264,6.4686224725100026,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.46,2018-12-10 10:10:07,755.91,51.49443217,7.41550146,153.67,0.0,0.0,346.05,1,-98,-12,7,7,45,4,29391105,7,0.1,4.30109,55,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,7.776581428571428,2.3629997444309963,5.5837677921809545,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.48,2018-12-10 10:10:20,755.91,51.49443217,7.41550146,154.29,0.0,0.0,346.05,1,-94,-11,-2,6,48,4,29391105,8,5.0,12.3533,72,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,7.3421449999999995,2.509176510883885,6.295966762771429,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.5,2018-12-10 10:10:31,756.2,51.49444349,7.41548456,155.86,1.03,0.86,355.63,1,-94,-10,2,7,48,4,29391105,9,9.0,16.8579,47,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,7.89894,2.8808257437148126,8.299156965650003,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.81,2018-12-10 10:10:41,764.04,51.49454494,7.41544831,156.82,0.0,0.0,254.7,1,-92,-9,24,10,48,4,29391105,10,5.0,11.2391,40,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,8.794836,3.924706975313077,15.403324842071116,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123.01,2018-12-10 10:10:50,776.71,51.49451863,7.41501793,154.31,6.25,1.08,261.54,1,-89,-8,10,5,51,4,29391104,11,4.0,11.5816,71,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,9.01704181818182,3.7955397560605753,14.406122039836367,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133.19,2018-12-10 10:11:00,891.79,51.49425293,7.41329291,165.89,12.26,0.0,258.16,1,-91,-8,16,7,48,4,29391104,12,9.0,23.968000000000004,32,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,9.230755,3.693853607097017,13.64455447066364,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
142.59,2018-12-10 10:11:09,1011.85,51.49400541,7.41150366,167.8,13.63,0.6,257.97,1,-78,-6,15,15,57,4,29391104,13,7.0,23.431,40,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,10.364389230769232,5.405011902300282,29.214153664007696,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
151.61,2018-12-10 10:11:18,1135.19,51.49376245,7.40975634,171.04,14.05,0.2,257.63,1,-84,-7,13,14,54,4,29391104,14,1.0,5.75954,92,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.297718571428573,6.257983883677476,39.162362288367035,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163.33,2018-12-10 10:11:30,1297.88,51.4934652,7.40757866,175.9,13.79,0.0,258.39,1,-85,-7,11,6,53,3,29391106,15,8.0,20.592,47,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,10.928506666666667,6.197565018263989,38.40981215560953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.42,2018-12-10 10:11:38,1407.11,51.49325833,7.40590101,173.01,13.63,0.52,258.05,1,-87,-7,11,9,52,3,29391106,16,2.0,13.4116,54,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.532475000000002,6.4564387997264685,41.68560197461333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.96,2018-12-10 10:11:53,1611.89,51.49298137,7.40310166,168.76,13.13,-0.11,265.42,1,-91,-7,9,7,46,3,29391106,17,8.0,11.179,56,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.643011764705884,6.268011187703637,39.287964249177946,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.24,2018-12-10 10:11:59,1675.49,51.49299979,7.40226175,164.62,6.64,0.0,271.15,1,-98,-7,5,6,39,7,26385410,18,3.0,11.7417,40,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.617233333333335,6.081847500889068,36.9888690240706,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.92,2018-12-10 10:12:08,1690.01,51.49300893,7.40209701,163.59,0.0,0.0,268.19,1,-92,-7,10,9,46,7,26385410,19,1.0,12.0846,66,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.623784210526313,5.910562343966488,34.93474722191463,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.14,2018-12-10 10:12:20,1690.01,51.49300893,7.40209701,163.39,0.0,0.0,268.19,1,-92,-6,13,7,45,7,26385410,20,5.0,13.5916,38,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.646825000000002,5.7538416623234845,33.106693875089476,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
220.84,2018-12-10 10:12:28,1690.01,51.49300998,7.40200007,162.84,0.0,0.0,273.89,1,-93,-8,13,6,46,7,26385410,21,0.5,6.932410000000001,82,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.739433333333334,5.624185412376919,31.631461552793336,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233.52,2018-12-10 10:12:40,1768.01,51.49226098,7.40175115,166.22,12.34,0.96,180.48,1,-90,-7,16,10,49,7,26385410,22,10.0,24.3902,54,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,11.520932272727276,5.583506172248958,31.17554117554221,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242.17,2018-12-10 10:12:49,1872.18,51.49139091,7.401755900000001,169.41,11.6,0.0,180.43,1,-87,-6,19,9,48,7,26385410,23,4.0,16.3516,50,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,12.080465652173915,6.079412470342258,36.95925598455297,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250.76,2018-12-10 10:12:58,1969.02,51.49046045,7.40178002,173.89,11.44,0.22,179.98,1,-83,-6,25,15,54,7,26385410,24,0.5,8.23045,52,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,12.258429583333335,6.009362667568059,36.112439670360686,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
261.89,2018-12-10 10:13:09,2071.32,51.48962588,7.40177736,180.72,2.43,-0.4,180.66,1,-77,-6,22,15,59,7,26385410,25,2.0,9.86436,59,1544432927,2018-12-10 00:00:00,10,50,2018,0,10,12,2,0,4.4,3.1,5.6,1.3,265.0,24.0,1018.7,59,1.0,0.0,0.0,0.0,12.097310400000005,5.937738581736793,35.25673946504567,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
